Date,Year,Site_Code,Orchard_Block,Treatment,Section,Distance,Round,Hemiptera,Neuroptera,Coleoptera,Syrphidae,Parasitoids,Araneae,Opiliones,Anystidae,Total_NE,Anthocoridae,Nabidae,Chrysopidae,Hemerobiidae,Carabidae,Coccinellidae,Staphylinidae,Syrphidae,Parasitoid,Araneidae,Dictynidae,Clubionidae,Linyphiidae,Philodromidae,Salticidae,Tetragnathidae,Theridiidae,Thomisidae,Leiobunidae,Phalangiidae,Anystidae,Family_richness,Shannon
3/10/2017,Year_1,Site_1,Orchard_Block_1,SWS,4,67,11,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21/05/2017,Year_1,Site_1,Orchard_Block_2,CS,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2017,Year_1,Site_1,Orchard_Block_2,CS,1,10,2,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.693147181
14/06/2017,Year_1,Site_1,Orchard_Block_2,CS,1,10,3,0,0,1,0,0,0,0,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.562335145
27/06/2017,Year_1,Site_1,Orchard_Block_2,CS,1,10,4,0,0,0,0,1,0,3,6,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6,3,0.897945725
5/7/2017,Year_1,Site_1,Orchard_Block_2,CS,1,10,5,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.693147181
23/07/2017,Year_1,Site_1,Orchard_Block_2,CS,1,10,6,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0.693147181
10/8/2017,Year_1,Site_1,Orchard_Block_2,CS,1,10,7,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
23/08/2017,Year_1,Site_1,Orchard_Block_2,CS,1,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/9/2017,Year_1,Site_1,Orchard_Block_2,CS,1,10,9,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
19/09/2017,Year_1,Site_1,Orchard_Block_2,CS,1,10,10,4,0,0,0,0,0,0,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.682908105
3/10/2017,Year_1,Site_1,Orchard_Block_2,CS,1,10,11,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0.693147181
21/05/2017,Year_1,Site_1,Orchard_Block_2,CS,2,29,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1/6/2017,Year_1,Site_1,Orchard_Block_2,CS,2,29,2,0,0,0,0,0,1,1,6,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,3,0.73562194
14/06/2017,Year_1,Site_1,Orchard_Block_2,CS,2,29,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
27/06/2017,Year_1,Site_1,Orchard_Block_2,CS,2,29,4,1,0,0,0,0,1,0,4,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,0.867563228
5/7/2017,Year_1,Site_1,Orchard_Block_2,CS,2,29,5,2,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.636514168
23/07/2017,Year_1,Site_1,Orchard_Block_2,CS,2,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/8/2017,Year_1,Site_1,Orchard_Block_2,CS,2,29,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23/08/2017,Year_1,Site_1,Orchard_Block_2,CS,2,29,8,0,0,0,0,0,0,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0.410116318
6/9/2017,Year_1,Site_1,Orchard_Block_2,CS,2,29,9,1,0,0,0,0,0,1,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,0.79631164
19/09/2017,Year_1,Site_1,Orchard_Block_2,CS,2,29,10,3,0,0,0,0,0,1,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1.004242473
3/10/2017,Year_1,Site_1,Orchard_Block_2,CS,2,29,11,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.693147181
21/05/2017,Year_1,Site_1,Orchard_Block_2,CS,3,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2017,Year_1,Site_1,Orchard_Block_2,CS,3,48,2,0,0,0,0,0,1,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,1.004242473
14/06/2017,Year_1,Site_1,Orchard_Block_2,CS,3,48,3,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0.682908105
27/06/2017,Year_1,Site_1,Orchard_Block_2,CS,3,48,4,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0.636514168
5/7/2017,Year_1,Site_1,Orchard_Block_2,CS,3,48,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
23/07/2017,Year_1,Site_1,Orchard_Block_2,CS,3,48,6,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.693147181
10/8/2017,Year_1,Site_1,Orchard_Block_2,CS,3,48,7,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0.636514168
23/08/2017,Year_1,Site_1,Orchard_Block_2,CS,3,48,8,0,0,0,0,0,1,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,2,0.348832096
6/9/2017,Year_1,Site_1,Orchard_Block_2,CS,3,48,9,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
19/09/2017,Year_1,Site_1,Orchard_Block_2,CS,3,48,10,2,0,0,0,0,0,1,8,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3,0.759547391
3/10/2017,Year_1,Site_1,Orchard_Block_2,CS,3,48,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/05/2017,Year_1,Site_1,Orchard_Block_2,CS,4,67,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
1/6/2017,Year_1,Site_1,Orchard_Block_2,CS,4,67,2,2,0,0,0,0,3,0,4,9,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,4,4,1.273028337
14/06/2017,Year_1,Site_1,Orchard_Block_2,CS,4,67,3,2,0,1,0,0,1,5,7,16,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,7,5,1.331660287
27/06/2017,Year_1,Site_1,Orchard_Block_2,CS,4,67,4,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0.693147181
5/7/2017,Year_1,Site_1,Orchard_Block_2,CS,4,67,5,1,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1.098612289
23/07/2017,Year_1,Site_1,Orchard_Block_2,CS,4,67,6,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10/8/2017,Year_1,Site_1,Orchard_Block_2,CS,4,67,7,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
23/08/2017,Year_1,Site_1,Orchard_Block_2,CS,4,67,8,2,0,0,0,1,0,1,4,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,4,1.213007566
6/9/2017,Year_1,Site_1,Orchard_Block_2,CS,4,67,9,1,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.562335145
19/09/2017,Year_1,Site_1,Orchard_Block_2,CS,4,67,10,2,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.636514168
3/10/2017,Year_1,Site_1,Orchard_Block_2,CS,4,67,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
21/05/2017,Year_1,Site_1,Orchard_Block_2,AMWS,1,10,1,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
1/6/2017,Year_1,Site_1,Orchard_Block_2,AMWS,1,10,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.693147181
14/06/2017,Year_1,Site_1,Orchard_Block_2,AMWS,1,10,3,1,0,0,0,0,0,5,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0.450561209
27/06/2017,Year_1,Site_1,Orchard_Block_2,AMWS,1,10,4,0,0,0,0,0,0,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0.410116318
5/7/2017,Year_1,Site_1,Orchard_Block_2,AMWS,1,10,5,2,0,0,0,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.693147181
23/07/2017,Year_1,Site_1,Orchard_Block_2,AMWS,1,10,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10/8/2017,Year_1,Site_1,Orchard_Block_2,AMWS,1,10,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
23/08/2017,Year_1,Site_1,Orchard_Block_2,AMWS,1,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/9/2017,Year_1,Site_1,Orchard_Block_2,AMWS,1,10,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
19/09/2017,Year_1,Site_1,Orchard_Block_2,AMWS,1,10,10,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0.636514168
3/10/2017,Year_1,Site_1,Orchard_Block_2,AMWS,1,10,11,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.693147181
21/05/2017,Year_1,Site_1,Orchard_Block_2,AMWS,2,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2017,Year_1,Site_1,Orchard_Block_2,AMWS,2,29,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
14/06/2017,Year_1,Site_1,Orchard_Block_2,AMWS,2,29,3,0,0,0,0,0,1,3,6,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,6,3,0.897945725
27/06/2017,Year_1,Site_1,Orchard_Block_2,AMWS,2,29,4,0,0,0,0,2,0,2,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0.693147181
5/7/2017,Year_1,Site_1,Orchard_Block_2,AMWS,2,29,5,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0.562335145
23/07/2017,Year_1,Site_1,Orchard_Block_2,AMWS,2,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/8/2017,Year_1,Site_1,Orchard_Block_2,AMWS,2,29,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
23/08/2017,Year_1,Site_1,Orchard_Block_2,AMWS,2,29,8,2,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.636514168
6/9/2017,Year_1,Site_1,Orchard_Block_2,AMWS,2,29,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/09/2017,Year_1,Site_1,Orchard_Block_2,AMWS,2,29,10,4,0,0,0,0,0,0,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.636514168
3/10/2017,Year_1,Site_1,Orchard_Block_2,AMWS,2,29,11,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0.693147181
21/05/2017,Year_1,Site_1,Orchard_Block_2,AMWS,3,48,1,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
1/6/2017,Year_1,Site_1,Orchard_Block_2,AMWS,3,48,2,0,0,0,0,0,1,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,2,0.410116318
14/06/2017,Year_1,Site_1,Orchard_Block_2,AMWS,3,48,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
27/06/2017,Year_1,Site_1,Orchard_Block_2,AMWS,3,48,4,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0.693147181
5/7/2017,Year_1,Site_1,Orchard_Block_2,AMWS,3,48,5,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0
23/07/2017,Year_1,Site_1,Orchard_Block_2,AMWS,3,48,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10/8/2017,Year_1,Site_1,Orchard_Block_2,AMWS,3,48,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
23/08/2017,Year_1,Site_1,Orchard_Block_2,AMWS,3,48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/9/2017,Year_1,Site_1,Orchard_Block_2,AMWS,3,48,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/09/2017,Year_1,Site_1,Orchard_Block_2,AMWS,3,48,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2017,Year_1,Site_1,Orchard_Block_2,AMWS,3,48,11,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21/05/2017,Year_1,Site_1,Orchard_Block_2,AMWS,4,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2017,Year_1,Site_1,Orchard_Block_2,AMWS,4,67,2,1,0,0,0,0,1,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0.950270539
14/06/2017,Year_1,Site_1,Orchard_Block_2,AMWS,4,67,3,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
27/06/2017,Year_1,Site_1,Orchard_Block_2,AMWS,4,67,4,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0.693147181
5/7/2017,Year_1,Site_1,Orchard_Block_2,AMWS,4,67,5,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.693147181
23/07/2017,Year_1,Site_1,Orchard_Block_2,AMWS,4,67,6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10/8/2017,Year_1,Site_1,Orchard_Block_2,AMWS,4,67,7,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.693147181
23/08/2017,Year_1,Site_1,Orchard_Block_2,AMWS,4,67,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
6/9/2017,Year_1,Site_1,Orchard_Block_2,AMWS,4,67,9,0,1,0,0,0,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1.098612289
19/09/2017,Year_1,Site_1,Orchard_Block_2,AMWS,4,67,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3/10/2017,Year_1,Site_1,Orchard_Block_2,AMWS,4,67,11,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21/05/2017,Year_1,Site_1,Orchard_Block_2,SWS,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2017,Year_1,Site_1,Orchard_Block_2,SWS,1,10,2,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
14/06/2017,Year_1,Site_1,Orchard_Block_2,SWS,1,10,3,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1.098612289
27/06/2017,Year_1,Site_1,Orchard_Block_2,SWS,1,10,4,0,0,0,0,0,1,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,3,0.950270539
5/7/2017,Year_1,Site_1,Orchard_Block_2,SWS,1,10,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
23/07/2017,Year_1,Site_1,Orchard_Block_2,SWS,1,10,6,2,0,0,0,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.693147181
10/8/2017,Year_1,Site_1,Orchard_Block_2,SWS,1,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/08/2017,Year_1,Site_1,Orchard_Block_2,SWS,1,10,8,2,0,0,0,1,0,1,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1.039720771
6/9/2017,Year_1,Site_1,Orchard_Block_2,SWS,1,10,9,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19/09/2017,Year_1,Site_1,Orchard_Block_2,SWS,1,10,10,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.693147181
3/10/2017,Year_1,Site_1,Orchard_Block_2,SWS,1,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/05/2017,Year_1,Site_1,Orchard_Block_2,SWS,2,29,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1/6/2017,Year_1,Site_1,Orchard_Block_2,SWS,2,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/06/2017,Year_1,Site_1,Orchard_Block_2,SWS,2,29,3,1,0,0,0,0,0,2,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1.011404265
27/06/2017,Year_1,Site_1,Orchard_Block_2,SWS,2,29,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
5/7/2017,Year_1,Site_1,Orchard_Block_2,SWS,2,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/07/2017,Year_1,Site_1,Orchard_Block_2,SWS,2,29,6,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
10/8/2017,Year_1,Site_1,Orchard_Block_2,SWS,2,29,7,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
23/08/2017,Year_1,Site_1,Orchard_Block_2,SWS,2,29,8,2,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.636514168
6/9/2017,Year_1,Site_1,Orchard_Block_2,SWS,2,29,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
19/09/2017,Year_1,Site_1,Orchard_Block_2,SWS,2,29,10,0,0,0,0,1,0,0,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0.500402424
3/10/2017,Year_1,Site_1,Orchard_Block_2,SWS,2,29,11,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0.693147181
21/05/2017,Year_1,Site_1,Orchard_Block_2,SWS,3,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2017,Year_1,Site_1,Orchard_Block_2,SWS,3,48,2,0,0,0,0,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0.500402424
14/06/2017,Year_1,Site_1,Orchard_Block_2,SWS,3,48,3,0,0,0,0,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0.500402424
27/06/2017,Year_1,Site_1,Orchard_Block_2,SWS,3,48,4,0,0,0,0,0,1,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,3,0.950270539
5/7/2017,Year_1,Site_1,Orchard_Block_2,SWS,3,48,5,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0.636514168
23/07/2017,Year_1,Site_1,Orchard_Block_2,SWS,3,48,6,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.693147181
10/8/2017,Year_1,Site_1,Orchard_Block_2,SWS,3,48,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
23/08/2017,Year_1,Site_1,Orchard_Block_2,SWS,3,48,8,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.693147181
6/9/2017,Year_1,Site_1,Orchard_Block_2,SWS,3,48,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
19/09/2017,Year_1,Site_1,Orchard_Block_2,SWS,3,48,10,0,0,0,0,2,0,0,2,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0.693147181
3/10/2017,Year_1,Site_1,Orchard_Block_2,SWS,3,48,11,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.693147181
21/05/2017,Year_1,Site_1,Orchard_Block_2,SWS,4,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2017,Year_1,Site_1,Orchard_Block_2,SWS,4,67,2,0,0,0,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,0.562335145
14/06/2017,Year_1,Site_1,Orchard_Block_2,SWS,4,67,3,0,0,0,0,0,1,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,2,0.376770161
27/06/2017,Year_1,Site_1,Orchard_Block_2,SWS,4,67,4,0,0,0,4,1,0,3,4,12,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,4,4,1.286057337
5/7/2017,Year_1,Site_1,Orchard_Block_2,SWS,4,67,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/07/2017,Year_1,Site_1,Orchard_Block_2,SWS,4,67,6,2,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.636514168
10/8/2017,Year_1,Site_1,Orchard_Block_2,SWS,4,67,7,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0.636514168
23/08/2017,Year_1,Site_1,Orchard_Block_2,SWS,4,67,8,5,0,1,0,1,0,1,0,8,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,1.073542846
6/9/2017,Year_1,Site_1,Orchard_Block_2,SWS,4,67,9,1,0,0,0,1,0,0,10,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,3,0.566085739
19/09/2017,Year_1,Site_1,Orchard_Block_2,SWS,4,67,10,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
3/10/2017,Year_1,Site_1,Orchard_Block_2,SWS,4,67,11,2,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.693147181
