Date,Year,Site_Code,Orchard_Block,Treatment,Section,Distance,Round,Hemiptera,Neuroptera,Coleoptera,Syrphidae,Parasitoids,Araneae,Opiliones,Total_NE,Anthocoridae,Nabidae,Chrysopidae,Hemerobiidae,Carabidae,Coccinellidae,Staphylinidae,Syrphidae,Parasitoid,Araneidae,Clubionidae,Linyphiidae,Lycosidae,Tetragnathidae,Theridiidae,Thomisidae,Leiobunidae,Phalangiidae,Family_richness,Shannon
1/8/2017,Year_1,Site_Code_5,Orchard_Block_9,AMWS,2,29,2,0,1,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.636514168
15/08/2017,Year_1,Site_Code_5,Orchard_Block_9,AMWS,2,29,3,2,0,2,0,1,2,1,8,1,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,1,6,1.732867951
30/08/2017,Year_1,Site_Code_5,Orchard_Block_9,AMWS,2,29,4,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
12/9/2017,Year_1,Site_Code_5,Orchard_Block_9,AMWS,2,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/7/2017,Year_1,Site_Code_5,Orchard_Block_9,AMWS,3,48,1,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0.636514168
1/8/2017,Year_1,Site_Code_5,Orchard_Block_9,AMWS,3,48,2,0,0,1,0,1,1,0,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,1.098612289
15/08/2017,Year_1,Site_Code_5,Orchard_Block_9,AMWS,3,48,3,1,0,1,0,2,1,0,5,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,4,1.33217904
30/08/2017,Year_1,Site_Code_5,Orchard_Block_9,AMWS,3,48,4,2,0,1,0,0,0,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1.039720771
12/9/2017,Year_1,Site_Code_5,Orchard_Block_9,AMWS,3,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/7/2017,Year_1,Site_Code_5,Orchard_Block_9,AMWS,4,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2017,Year_1,Site_Code_5,Orchard_Block_9,AMWS,4,67,2,0,0,2,0,1,0,0,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.636514168
15/08/2017,Year_1,Site_Code_5,Orchard_Block_9,AMWS,4,67,3,0,0,1,0,1,2,0,4,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,3,1.039720771
30/08/2017,Year_1,Site_Code_5,Orchard_Block_9,AMWS,4,67,4,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0.693147181
12/9/2017,Year_1,Site_Code_5,Orchard_Block_9,AMWS,4,67,5,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
15/06/2018,Year_2,Site_Code_1,Orchard_Block_1,CS,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/07/2018,Year_2,Site_Code_1,Orchard_Block_1,CS,1,10,2,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0.693147181
18/08/2018,Year_2,Site_Code_1,Orchard_Block_1,CS,1,10,3,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
13/09/2018,Year_2,Site_Code_1,Orchard_Block_1,CS,1,10,4,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0.693147181
15/06/2018,Year_2,Site_Code_1,Orchard_Block_1,CS,2,29,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
23/07/2018,Year_2,Site_Code_1,Orchard_Block_1,CS,2,29,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18/08/2018,Year_2,Site_Code_1,Orchard_Block_1,CS,2,29,3,0,0,1,0,1,3,0,5,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,3,0.950270539
13/09/2018,Year_2,Site_Code_1,Orchard_Block_1,CS,2,29,4,0,0,1,0,1,1,0,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,1.098612289
15/06/2018,Year_2,Site_Code_1,Orchard_Block_1,CS,3,48,1,0,0,2,0,1,0,0,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1.098612289
23/07/2018,Year_2,Site_Code_1,Orchard_Block_1,CS,3,48,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
18/08/2018,Year_2,Site_Code_1,Orchard_Block_1,CS,3,48,3,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0.693147181
13/09/2018,Year_2,Site_Code_1,Orchard_Block_1,CS,3,48,4,0,0,2,0,0,1,0,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,1.098612289
15/06/2018,Year_2,Site_Code_1,Orchard_Block_1,CS,4,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/07/2018,Year_2,Site_Code_1,Orchard_Block_1,CS,4,67,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
18/08/2018,Year_2,Site_Code_1,Orchard_Block_1,CS,4,67,3,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0.693147181
13/09/2018,Year_2,Site_Code_1,Orchard_Block_1,CS,4,67,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/06/2018,Year_2,Site_Code_1,Orchard_Block_1,SWS,1,10,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0.693147181
23/07/2018,Year_2,Site_Code_1,Orchard_Block_1,SWS,1,10,2,0,1,3,0,1,1,0,6,0,0,0,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,5,1.560710409
18/08/2018,Year_2,Site_Code_1,Orchard_Block_1,SWS,1,10,3,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0.693147181
13/09/2018,Year_2,Site_Code_1,Orchard_Block_1,SWS,1,10,4,1,2,1,0,2,1,0,7,1,0,0,2,0,0,1,0,2,0,0,1,0,0,0,0,0,0,5,1.549826046
15/06/2018,Year_2,Site_Code_1,Orchard_Block_1,SWS,2,29,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0.693147181
23/07/2018,Year_2,Site_Code_1,Orchard_Block_1,SWS,2,29,2,0,0,0,0,2,5,0,7,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,2,0.598269589
18/08/2018,Year_2,Site_Code_1,Orchard_Block_1,SWS,2,29,3,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0.636514168
13/09/2018,Year_2,Site_Code_1,Orchard_Block_1,SWS,2,29,4,1,0,2,1,0,0,0,4,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,1.039720771
15/06/2018,Year_2,Site_Code_1,Orchard_Block_1,SWS,3,48,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0.693147181
23/07/2018,Year_2,Site_Code_1,Orchard_Block_1,SWS,3,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/08/2018,Year_2,Site_Code_1,Orchard_Block_1,SWS,3,48,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
13/09/2018,Year_2,Site_Code_1,Orchard_Block_1,SWS,3,48,4,2,1,2,0,0,1,0,6,1,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,5,1.560710409
15/06/2018,Year_2,Site_Code_1,Orchard_Block_1,SWS,4,67,1,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0
23/07/2018,Year_2,Site_Code_1,Orchard_Block_1,SWS,4,67,2,0,0,0,1,2,2,1,6,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,1,4,1.329661349
18/08/2018,Year_2,Site_Code_1,Orchard_Block_1,SWS,4,67,3,0,0,2,0,9,5,0,16,0,0,0,0,1,0,1,0,9,0,0,5,0,0,0,0,0,0,4,1.03370055
13/09/2018,Year_2,Site_Code_1,Orchard_Block_1,SWS,4,67,4,0,3,1,0,2,3,0,9,0,0,0,3,0,0,1,0,2,0,0,3,0,0,0,0,0,0,4,1.310783678
15/06/2018,Year_2,Site_Code_1,Orchard_Block_1,AMWS,1,10,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
23/07/2018,Year_2,Site_Code_1,Orchard_Block_1,AMWS,1,10,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
18/08/2018,Year_2,Site_Code_1,Orchard_Block_1,AMWS,1,10,3,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0.693147181
13/09/2018,Year_2,Site_Code_1,Orchard_Block_1,AMWS,1,10,4,0,0,2,0,1,1,0,4,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,3,1.039720771
15/06/2018,Year_2,Site_Code_1,Orchard_Block_1,AMWS,2,29,1,0,0,0,0,3,4,0,7,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,2,0.682908105
23/07/2018,Year_2,Site_Code_1,Orchard_Block_1,AMWS,2,29,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
18/08/2018,Year_2,Site_Code_1,Orchard_Block_1,AMWS,2,29,3,0,0,1,0,3,0,0,4,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0.562335145
13/09/2018,Year_2,Site_Code_1,Orchard_Block_1,AMWS,2,29,4,0,1,0,0,3,1,1,6,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,1,4,1.242453325
15/06/2018,Year_2,Site_Code_1,Orchard_Block_1,AMWS,3,48,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0.693147181
23/07/2018,Year_2,Site_Code_1,Orchard_Block_1,AMWS,3,48,2,1,0,0,1,5,3,0,10,1,0,0,0,0,0,0,1,5,0,0,3,0,0,0,0,0,0,4,1.16828245
18/08/2018,Year_2,Site_Code_1,Orchard_Block_1,AMWS,3,48,3,0,0,3,0,5,1,0,9,0,0,0,0,0,0,3,0,5,0,0,1,0,0,0,0,0,0,3,0.936888308
13/09/2018,Year_2,Site_Code_1,Orchard_Block_1,AMWS,3,48,4,0,1,2,0,6,2,0,11,0,0,0,1,1,0,1,0,6,0,0,2,0,0,0,0,0,0,5,1.294545166
15/06/2018,Year_2,Site_Code_1,Orchard_Block_1,AMWS,4,67,1,0,0,1,0,2,3,0,6,0,0,0,0,0,0,1,0,2,0,0,2,0,1,0,0,0,0,4,1.329661349
23/07/2018,Year_2,Site_Code_1,Orchard_Block_1,AMWS,4,67,2,0,0,2,0,3,1,0,6,0,0,0,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,3,1.011404265
18/08/2018,Year_2,Site_Code_1,Orchard_Block_1,AMWS,4,67,3,0,0,1,0,2,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0.636514168
13/09/2018,Year_2,Site_Code_1,Orchard_Block_1,AMWS,4,67,4,1,0,0,0,3,1,0,5,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,3,0.950270539
15/06/2018,Year_2,Site_Code_1,Orchard_Block_2,CS,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/07/2018,Year_2,Site_Code_1,Orchard_Block_2,CS,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/08/2018,Year_2,Site_Code_1,Orchard_Block_2,CS,1,10,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13/09/2018,Year_2,Site_Code_1,Orchard_Block_2,CS,1,10,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
15/06/2018,Year_2,Site_Code_1,Orchard_Block_2,CS,2,29,1,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23/07/2018,Year_2,Site_Code_1,Orchard_Block_2,CS,2,29,2,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0.693147181
18/08/2018,Year_2,Site_Code_1,Orchard_Block_2,CS,2,29,3,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0.636514168
13/09/2018,Year_2,Site_Code_1,Orchard_Block_2,CS,2,29,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
15/06/2018,Year_2,Site_Code_1,Orchard_Block_2,CS,3,48,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23/07/2018,Year_2,Site_Code_1,Orchard_Block_2,CS,3,48,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
18/08/2018,Year_2,Site_Code_1,Orchard_Block_2,CS,3,48,3,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0.636514168
13/09/2018,Year_2,Site_Code_1,Orchard_Block_2,CS,3,48,4,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
15/06/2018,Year_2,Site_Code_1,Orchard_Block_2,CS,4,67,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
23/07/2018,Year_2,Site_Code_1,Orchard_Block_2,CS,4,67,2,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.693147181
18/08/2018,Year_2,Site_Code_1,Orchard_Block_2,CS,4,67,3,1,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,1.098612289
13/09/2018,Year_2,Site_Code_1,Orchard_Block_2,CS,4,67,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
15/06/2018,Year_2,Site_Code_1,Orchard_Block_2,SWS,1,10,1,0,0,0,0,2,3,0,5,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,2,0.673011667
23/07/2018,Year_2,Site_Code_1,Orchard_Block_2,SWS,1,10,2,1,2,0,0,1,4,0,8,1,0,0,2,0,0,0,0,1,0,0,4,0,0,0,0,0,0,4,1.213007566
18/08/2018,Year_2,Site_Code_1,Orchard_Block_2,SWS,1,10,3,0,1,1,0,1,0,0,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1.098612289
13/09/2018,Year_2,Site_Code_1,Orchard_Block_2,SWS,1,10,4,2,1,1,0,1,2,0,7,2,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,5,1.549826046
15/06/2018,Year_2,Site_Code_1,Orchard_Block_2,SWS,2,29,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23/07/2018,Year_2,Site_Code_1,Orchard_Block_2,SWS,2,29,2,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0.636514168
18/08/2018,Year_2,Site_Code_1,Orchard_Block_2,SWS,2,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/2018,Year_2,Site_Code_1,Orchard_Block_2,SWS,2,29,4,3,1,1,0,1,4,1,11,3,0,0,1,1,0,0,0,1,0,0,4,0,0,0,0,0,1,6,1.594166699
15/06/2018,Year_2,Site_Code_1,Orchard_Block_2,SWS,3,48,1,0,0,1,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0.636514168
23/07/2018,Year_2,Site_Code_1,Orchard_Block_2,SWS,3,48,2,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0.693147181
18/08/2018,Year_2,Site_Code_1,Orchard_Block_2,SWS,3,48,3,1,0,1,0,2,0,1,5,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,4,1.33217904
13/09/2018,Year_2,Site_Code_1,Orchard_Block_2,SWS,3,48,4,0,0,0,0,2,8,0,10,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,2,0.500402424
15/06/2018,Year_2,Site_Code_1,Orchard_Block_2,SWS,4,67,1,0,0,1,0,1,3,0,5,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,3,0.950270539
23/07/2018,Year_2,Site_Code_1,Orchard_Block_2,SWS,4,67,2,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0.693147181
18/08/2018,Year_2,Site_Code_1,Orchard_Block_2,SWS,4,67,3,0,0,2,0,0,6,0,8,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,2,0.562335145
13/09/2018,Year_2,Site_Code_1,Orchard_Block_2,SWS,4,67,4,1,2,1,0,0,1,0,5,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,1.33217904
15/06/2018,Year_2,Site_Code_1,Orchard_Block_2,AMWS,1,10,1,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0.636514168
23/07/2018,Year_2,Site_Code_1,Orchard_Block_2,AMWS,1,10,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18/08/2018,Year_2,Site_Code_1,Orchard_Block_2,AMWS,1,10,3,0,1,0,0,0,5,0,6,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0.450561209
13/09/2018,Year_2,Site_Code_1,Orchard_Block_2,AMWS,1,10,4,2,0,1,0,4,3,0,10,2,0,0,0,0,0,1,0,4,0,0,3,0,0,0,0,0,0,4,1.279854226
15/06/2018,Year_2,Site_Code_1,Orchard_Block_2,AMWS,2,29,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
23/07/2018,Year_2,Site_Code_1,Orchard_Block_2,AMWS,2,29,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
18/08/2018,Year_2,Site_Code_1,Orchard_Block_2,AMWS,2,29,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
13/09/2018,Year_2,Site_Code_1,Orchard_Block_2,AMWS,2,29,4,0,0,0,0,1,3,0,4,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,2,0.562335145
15/06/2018,Year_2,Site_Code_1,Orchard_Block_2,AMWS,3,48,1,0,0,0,0,3,1,0,4,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0.562335145
23/07/2018,Year_2,Site_Code_1,Orchard_Block_2,AMWS,3,48,2,0,0,2,0,0,4,0,6,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,2,0.636514168
18/08/2018,Year_2,Site_Code_1,Orchard_Block_2,AMWS,3,48,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13/09/2018,Year_2,Site_Code_1,Orchard_Block_2,AMWS,3,48,4,1,0,2,0,1,2,0,6,1,0,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,5,1.560710409
15/06/2018,Year_2,Site_Code_1,Orchard_Block_2,AMWS,4,67,1,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0.636514168
23/07/2018,Year_2,Site_Code_1,Orchard_Block_2,AMWS,4,67,2,0,0,1,0,0,3,0,4,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0.562335145
18/08/2018,Year_2,Site_Code_1,Orchard_Block_2,AMWS,4,67,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
13/09/2018,Year_2,Site_Code_1,Orchard_Block_2,AMWS,4,67,4,1,3,0,0,1,4,0,9,1,0,0,3,0,0,0,0,1,0,0,4,0,0,0,0,0,0,4,1.214889654
15/06/2018,Year_2,Site_Code_2,Orchard_Block_3,CS,1,10,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0.693147181
23/07/2018,Year_2,Site_Code_2,Orchard_Block_3,CS,1,10,2,2,0,10,0,2,5,1,20,2,0,0,0,10,0,0,0,2,0,0,5,0,0,0,0,0,1,5,1.303450813
21/08/2018,Year_2,Site_Code_2,Orchard_Block_3,CS,1,10,3,0,0,1,0,4,1,1,7,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,1,4,1.153741943
12/9/2018,Year_2,Site_Code_2,Orchard_Block_3,CS,1,10,4,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.693147181
15/06/2018,Year_2,Site_Code_2,Orchard_Block_3,CS,2,29,1,0,0,2,0,2,2,1,7,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,1,4,1.351783994
23/07/2018,Year_2,Site_Code_2,Orchard_Block_3,CS,2,29,2,0,0,2,0,0,4,2,8,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,2,4,1.320888343
21/08/2018,Year_2,Site_Code_2,Orchard_Block_3,CS,2,29,3,1,0,2,1,1,2,0,7,1,0,0,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0,5,1.549826046
12/9/2018,Year_2,Site_Code_2,Orchard_Block_3,CS,2,29,4,0,0,1,0,0,5,0,6,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,3,1.011404265
15/06/2018,Year_2,Site_Code_2,Orchard_Block_3,CS,3,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/07/2018,Year_2,Site_Code_2,Orchard_Block_3,CS,3,48,2,1,0,2,0,2,3,1,9,1,0,0,0,2,0,0,0,2,0,0,3,0,0,0,0,0,1,5,1.522955068
21/08/2018,Year_2,Site_Code_2,Orchard_Block_3,CS,3,48,3,1,0,1,1,2,3,0,8,1,0,0,0,1,0,0,1,2,0,0,1,1,1,0,0,0,0,7,1.906154747
12/9/2018,Year_2,Site_Code_2,Orchard_Block_3,CS,3,48,4,0,1,1,0,1,0,0,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1.098612289
15/06/2018,Year_2,Site_Code_2,Orchard_Block_3,CS,4,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/07/2018,Year_2,Site_Code_2,Orchard_Block_3,CS,4,67,2,0,0,2,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.636514168
21/08/2018,Year_2,Site_Code_2,Orchard_Block_3,CS,4,67,3,0,2,2,0,2,6,1,13,0,0,0,2,2,0,0,0,2,2,0,2,2,0,0,0,0,1,7,1.925121191
12/9/2018,Year_2,Site_Code_2,Orchard_Block_3,CS,4,67,4,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
15/06/2018,Year_2,Site_Code_2,Orchard_Block_3,SWS,1,10,1,0,0,3,0,2,1,0,6,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,0,0,0,3,1.011404265
23/07/2018,Year_2,Site_Code_2,Orchard_Block_3,SWS,1,10,2,0,0,3,0,1,3,1,8,0,0,0,0,3,0,0,0,1,0,0,2,1,0,0,0,0,1,5,1.494175138
21/08/2018,Year_2,Site_Code_2,Orchard_Block_3,SWS,1,10,3,0,1,1,1,3,6,0,12,0,0,0,1,0,0,1,1,3,0,0,6,0,0,0,0,0,0,5,1.314373843
12/9/2018,Year_2,Site_Code_2,Orchard_Block_3,SWS,1,10,4,1,0,3,0,3,5,1,13,1,0,0,0,1,0,2,0,3,0,0,5,0,0,0,0,0,1,6,1.585770835
15/06/2018,Year_2,Site_Code_2,Orchard_Block_3,SWS,2,29,1,0,0,4,0,2,0,0,6,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,3,1.011404265
23/07/2018,Year_2,Site_Code_2,Orchard_Block_3,SWS,2,29,2,2,0,5,0,2,1,0,10,2,0,0,0,5,0,0,0,2,0,0,1,0,0,0,0,0,0,4,1.220607265
21/08/2018,Year_2,Site_Code_2,Orchard_Block_3,SWS,2,29,3,4,1,1,2,4,6,0,18,4,0,0,1,1,0,0,2,4,0,0,6,0,0,0,0,0,0,6,1.599971421
12/9/2018,Year_2,Site_Code_2,Orchard_Block_3,SWS,2,29,4,0,1,0,0,3,4,0,8,0,0,0,1,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0.974314753
15/06/2018,Year_2,Site_Code_2,Orchard_Block_3,SWS,3,48,1,0,0,2,0,2,0,0,4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0.693147181
23/07/2018,Year_2,Site_Code_2,Orchard_Block_3,SWS,3,48,2,0,0,1,0,0,3,0,4,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0.562335145
21/08/2018,Year_2,Site_Code_2,Orchard_Block_3,SWS,3,48,3,4,4,3,0,2,3,0,16,4,0,0,4,0,0,3,0,2,0,0,3,0,0,0,0,0,0,5,1.580818536
12/9/2018,Year_2,Site_Code_2,Orchard_Block_3,SWS,3,48,4,1,0,2,0,7,2,0,12,1,0,0,0,0,0,2,0,7,0,0,2,0,0,0,0,0,0,4,1.118743336
15/06/2018,Year_2,Site_Code_2,Orchard_Block_3,SWS,4,67,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
